name,Apps,Mins,Goals,Assists,SpG,Rating,Apps_percentage,Mins_percentage,Goals_percentage,Assists_percentage,GnA_percentage,name_e,team,is_penalty_taker,is_starter,price,points,position,opponent,gfpg,gapg,opponent_gfpg,opponent_gapg,pr_diff,pred_GF,pred_GA,pred_score,pred_points
רוברט סקוב,4,350,2,0,1.75,7.145,0.444,0.457,0.1,0.0,0.065,Robert Skov,דנמרק,0,0,6,0,M,רוסיה,2.3000000000000003,0.8999999999999999,2.0,0.96,0.38,2.164674634794157,1.1627906976744184,"(2, 1)",0.0
תומאס דילייני,8,685,0,2,0.75,7.2,0.889,0.894,0.0,0.182,0.065,Thomas Delaney,דנמרק,0,1,5,0,M,רוסיה,2.3000000000000003,0.8999999999999999,2.0,0.96,0.38,2.164674634794157,1.1627906976744184,"(2, 1)",3.18191235059761
אנטה רביץ',2,136,0,1,0.0,6.49,0.222,0.168,0.0,0.125,0.05,Ante Rebic,קרואטיה,0,0,10,0,M,סקוטלנד,1.7000000000000002,1.05,1.1333333333333362,2.000000000000004,0.36800000000000005,2.4316508937960073,0.8809446955024758,"(2, 0)",0.0
איבן פרישיץ',7,641,1,2,1.4,6.925,0.778,0.791,0.083,0.25,0.15,Ivan Perisic,קרואטיה,0,1,10,0,M,סקוטלנד,1.7000000000000002,1.05,1.1333333333333362,2.000000000000004,0.36800000000000005,2.4316508937960073,0.8809446955024758,"(2, 0)",4.832873291272349
יוסיפ ברקאלו,4,455,2,2,1.15,6.62,0.444,0.562,0.167,0.25,0.2,Josip Brekalo,קרואטיה,0,0,7,0,M,סקוטלנד,1.7000000000000002,1.05,1.1333333333333362,2.000000000000004,0.36800000000000005,2.4316508937960073,0.8809446955024758,"(2, 0)",0.0
לוקה מודריץ',6,576,1,0,1.05,7.165,0.667,0.711,0.083,0.0,0.05,Luka Modric,קרואטיה,1,1,8,0,M,סקוטלנד,1.7000000000000002,1.05,1.1333333333333362,2.000000000000004,0.36800000000000005,2.4316508937960073,0.8809446955024758,"(2, 0)",4.469135120925343
מרסלו ברוזוביץ',4,389,0,0,0.75,6.635,0.444,0.48,0.0,0.0,0.0,Marcelo Brozovic,קרואטיה,0,0,7,0,M,סקוטלנד,1.7000000000000002,1.05,1.1333333333333362,2.000000000000004,0.36800000000000005,2.4316508937960073,0.8809446955024758,"(2, 0)",0.0
מריו פשאליץ',5,379,1,0,1.6,6.425,0.556,0.468,0.083,0.0,0.05,Mario Pasalic,קרואטיה,0,0,6,0,M,סקוטלנד,1.7000000000000002,1.05,1.1333333333333362,2.000000000000004,0.36800000000000005,2.4316508937960073,0.8809446955024758,"(2, 0)",0.0
מתאו קובאצ'יץ',7,638,2,1,0.5,7.18,0.778,0.788,0.167,0.125,0.15,Mateo Kovacic,קרואטיה,0,1,6,0,M,סקוטלנד,1.7000000000000002,1.05,1.1333333333333362,2.000000000000004,0.36800000000000005,2.4316508937960073,0.8809446955024758,"(2, 0)",4.942297581493169
מילאן באדלי,2,100,0,0,0.0,6.3,0.222,0.123,0.0,0.0,0.0,Milan Badelj,קרואטיה,0,0,5,0,M,סקוטלנד,1.7000000000000002,1.05,1.1333333333333362,2.000000000000004,0.36800000000000005,2.4316508937960073,0.8809446955024758,"(2, 0)",0.0
מיסלאב אורשיץ',1,153,0,0,1.15,6.28,0.111,0.189,0.0,0.0,0.0,Mislav Orsic,קרואטיה,0,0,8,0,M,סקוטלנד,1.7000000000000002,1.05,1.1333333333333362,2.000000000000004,0.36800000000000005,2.4316508937960073,0.8809446955024758,"(2, 0)",0.0
ניקולה ולאשיץ',8,707,2,1,2.0,7.04,0.889,0.873,0.167,0.125,0.15,Nikola Vlasic,קרואטיה,0,1,9,0,M,סקוטלנד,1.7000000000000002,1.05,1.1333333333333362,2.000000000000004,0.36800000000000005,2.4316508937960073,0.8809446955024758,"(2, 0)",4.942297581493169
עבדולקאדר עומור,0,13,0,0,0.0,5.98,0.0,0.019,0.0,0.0,0.0,Abdülkadir Ömür,טורקיה,0,0,5,0,M,שווייץ,1.4400000000000002,0.36,1.9000000000000001,0.8999999999999999,-0.0010000000000000009,1.1692399940038973,1.1307349777355282,"(1, 1)",0.0
ג'נגיז אונדר,2,226,1,0,2.8,7.12,0.25,0.333,0.062,0.0,0.04,Cengiz Ünder,טורקיה,0,0,6,0,M,שווייץ,1.4400000000000002,0.36,1.9000000000000001,0.8999999999999999,-0.0010000000000000009,1.1692399940038973,1.1307349777355282,"(1, 1)",0.0
הקאן צ'לאנולו,8,659,3,4,2.45,7.32,1.0,0.972,0.188,0.444,0.28,Hakan Calhanoglu,טורקיה,0,1,8,0,M,שווייץ,1.4400000000000002,0.36,1.9000000000000001,0.8999999999999999,-0.0010000000000000009,1.1692399940038973,1.1307349777355282,"(1, 1)",4.656513266376855
אירפאן קאבג'י,1,97,0,0,0.0,6.29,0.125,0.143,0.0,0.0,0.0,Irfan Can Kahveci,טורקיה,0,0,5,0,M,שווייץ,1.4400000000000002,0.36,1.9000000000000001,0.8999999999999999,-0.0010000000000000009,1.1692399940038973,1.1307349777355282,"(1, 1)",0.0
אוקאי יוקושלו,5,460,0,0,0.5,6.825,0.625,0.678,0.0,0.0,0.0,Okay Yokuslu,טורקיה,0,1,4,0,M,שווייץ,1.4400000000000002,0.36,1.9000000000000001,0.8999999999999999,-0.0010000000000000009,1.1692399940038973,1.1307349777355282,"(1, 1)",2.0
אורקון קוקג'ו,1,67,0,0,0.5,6.21,0.125,0.099,0.0,0.0,0.0,Orkun Kökcü,טורקיה,0,0,4,0,M,שווייץ,1.4400000000000002,0.36,1.9000000000000001,0.8999999999999999,-0.0010000000000000009,1.1692399940038973,1.1307349777355282,"(1, 1)",0.0
אוזאן טופאן,8,660,3,0,1.6,7.215,1.0,0.973,0.188,0.0,0.12,Ozan Tufan,טורקיה,0,1,6,0,M,שווייץ,1.4400000000000002,0.36,1.9000000000000001,0.8999999999999999,-0.0010000000000000009,1.1692399940038973,1.1307349777355282,"(1, 1)",3.0990855943636637
טיילאן אנטליאלי,0,71,0,0,0.3,6.19,0.0,0.105,0.0,0.0,0.0,Taylan Antalyali,טורקיה,0,0,4,0,M,שווייץ,1.4400000000000002,0.36,1.9000000000000001,0.8999999999999999,-0.0010000000000000009,1.1692399940038973,1.1307349777355282,"(1, 1)",0.0
יוסוף יאזיצ'י,4,389,0,1,1.9,6.565,0.5,0.574,0.0,0.111,0.04,Yusuf Yazici,טורקיה,0,0,7,0,M,שווייץ,1.4400000000000002,0.36,1.9000000000000001,0.8999999999999999,-0.0010000000000000009,1.1692399940038973,1.1307349777355282,"(1, 1)",0.0
אדמיר מחמדי,1,88,0,0,0.35,6.145,0.143,0.14,0.0,0.0,0.0,Admir Mehmedi,שווייץ,0,0,6,0,M,טורקיה,1.9000000000000001,0.8999999999999999,1.4400000000000002,0.36,0.0010000000000000009,1.1307349777355282,1.1692399940038973,"(1, 1)",0.0
דניס זקאריה,0,40,0,0,1.0,6.32,0.0,0.063,0.0,0.0,0.0,Denis Zakaria,שווייץ,0,0,5,0,M,טורקיה,1.9000000000000001,0.8999999999999999,1.4400000000000002,0.36,0.0010000000000000009,1.1307349777355282,1.1692399940038973,"(1, 1)",0.0
ג'יבריל סו,3,268,0,0,0.7,6.205,0.429,0.425,0.0,0.0,0.0,Djibril Sow,שווייץ,0,0,4,0,M,טורקיה,1.9000000000000001,0.8999999999999999,1.4400000000000002,0.36,0.0010000000000000009,1.1307349777355282,1.1692399940038973,"(1, 1)",0.0
אדמילסון פרננדס,1,143,0,0,0.0,6.46,0.143,0.227,0.0,0.0,0.0,Edimilson Fernandes,שווייץ,0,0,6,0,M,טורקיה,1.9000000000000001,0.8999999999999999,1.4400000000000002,0.36,0.0010000000000000009,1.1307349777355282,1.1692399940038973,"(1, 1)",0.0
גרניט ג'אקה,7,630,0,1,1.1,6.965,1.0,1.0,0.0,0.125,0.056,Granit Xhaka,שווייץ,0,1,6,0,M,טורקיה,1.9000000000000001,0.8999999999999999,1.4400000000000002,0.36,0.0010000000000000009,1.1307349777355282,1.1692399940038973,"(1, 1)",2.424025616650823
רמו פרוילר,5,413,2,1,0.6,7.0,0.714,0.656,0.2,0.125,0.167,Remo Freuler,שווייץ,0,1,6,0,M,טורקיה,1.9000000000000001,0.8999999999999999,1.4400000000000002,0.36,0.0010000000000000009,1.1307349777355282,1.1692399940038973,"(1, 1)",3.5547605943863516
רובן ורגאס,2,218,0,0,1.5,6.545,0.286,0.346,0.0,0.0,0.0,Ruben Vargas,שווייץ,0,0,6,0,M,טורקיה,1.9000000000000001,0.8999999999999999,1.4400000000000002,0.36,0.0010000000000000009,1.1307349777355282,1.1692399940038973,"(1, 1)",0.0
סטיבן צובר,4,304,1,0,0.95,6.7,0.571,0.483,0.1,0.0,0.056,Steven Zuber,שווייץ,0,0,5,0,M,טורקיה,1.9000000000000001,0.8999999999999999,1.4400000000000002,0.36,0.0010000000000000009,1.1307349777355282,1.1692399940038973,"(1, 1)",0.0
שרדאן שאקירי,4,324,1,1,1.5,7.085,0.571,0.514,0.1,0.125,0.111,Xherdan Shaqiri,שווייץ,0,0,9,0,M,טורקיה,1.9000000000000001,0.8999999999999999,1.4400000000000002,0.36,0.0010000000000000009,1.1307349777355282,1.1692399940038973,"(1, 1)",0.0
גז'גוז' קריכוביאק,8,678,0,1,1.05,6.675,1.0,0.902,0.0,0.077,0.038,Grzegorz Krychowiak,פולין,0,1,6,0,M,שבדיה,1.4400000000000002,0.6,1.8399999999999999,1.08,-0.18,1.1280214861235454,1.3816534541336354,"(1, 1)",2.260572963294539
יאקוב מודר,4,318,1,0,0.4,6.56,0.5,0.423,0.077,0.0,0.038,Jakub Moder,פולין,0,0,6,0,M,שבדיה,1.4400000000000002,0.6,1.8399999999999999,1.08,-0.18,1.1280214861235454,1.3816534541336354,"(1, 1)",0.0
קספר קוזלובסקי,0,17,0,0,1.0,6.5,0.0,0.023,0.0,0.0,0.0,Kacper Kozlowski,פולין,0,0,4,0,M,שבדיה,1.4400000000000002,0.6,1.8399999999999999,1.08,-0.18,1.1280214861235454,1.3816534541336354,"(1, 1)",0.0
קרול לינטי,2,197,1,0,1.2,6.58,0.25,0.262,0.077,0.0,0.038,Karol Linetty,פולין,0,0,5,0,M,שבדיה,1.4400000000000002,0.6,1.8399999999999999,1.08,-0.18,1.1280214861235454,1.3816534541336354,"(1, 1)",0.0
מתאוש קליש,4,336,0,1,0.2,6.39,0.5,0.447,0.0,0.077,0.038,Mateusz Klich,פולין,0,0,5,0,M,שבדיה,1.4400000000000002,0.6,1.8399999999999999,1.08,-0.18,1.1280214861235454,1.3816534541336354,"(1, 1)",0.0
פיוטר זיילינסקי,6,525,0,1,0.5,6.64,0.75,0.698,0.0,0.077,0.038,Piotr Zielinski,פולין,0,1,9,0,M,שבדיה,1.4400000000000002,0.6,1.8399999999999999,1.08,-0.18,1.1280214861235454,1.3816534541336354,"(1, 1)",2.260572963294539
פז'מיסלב פלאשטה,1,106,0,0,2.0,6.605,0.125,0.141,0.0,0.0,0.0,Przemyslaw Placheta,פולין,0,0,4,0,M,שבדיה,1.4400000000000002,0.6,1.8399999999999999,1.08,-0.18,1.1280214861235454,1.3816534541336354,"(1, 1)",0.0
אנדרי ירמולנקו,4,328,1,1,1.3,6.77,0.571,0.521,0.125,0.143,0.133,Andriy Yarmolenko,אוקראינה,1,0,7,0,M,אוסטריה,1.7000000000000002,0.6,1.52,1.08,-0.02799999999999997,1.365154193675113,1.0796496231411694,"(1, 1)",0.0
סרגיי סידורצ'וק,4,317,1,0,0.25,6.76,0.571,0.503,0.125,0.0,0.067,Serhiy Sydorchuk,אוקראינה,0,0,5,0,M,אוסטריה,1.7000000000000002,0.6,1.52,1.08,-0.02799999999999997,1.365154193675113,1.0796496231411694,"(1, 1)",0.0
טארס סטפננקו,2,159,0,0,0.5,7.04,0.286,0.252,0.0,0.0,0.0,Taras Stepanenko,אוקראינה,0,0,5,0,M,אוסטריה,1.7000000000000002,0.6,1.52,1.08,-0.02799999999999997,1.365154193675113,1.0796496231411694,"(1, 1)",0.0
אלבין אקדל,4,359,0,0,0.5,6.31,0.5,0.514,0.0,0.0,0.0,Albin Ekdal,שבדיה,0,0,4,0,M,פולין,1.8399999999999999,1.08,1.4400000000000002,0.6,0.18,1.3816534541336354,1.1280214861235454,"(1, 1)",0.0
דז'אן קולוסבסקי,6,549,1,0,0.85,6.32,0.75,0.787,0.111,0.0,0.067,Dejan Kulusevski,שבדיה,0,1,7,0,M,פולין,1.8399999999999999,1.08,1.4400000000000002,0.6,0.18,1.3816534541336354,1.1280214861235454,"(1, 1)",2.7668176670441675
אמיל פורסברג,6,545,0,1,2.4,6.895,0.75,0.781,0.0,0.167,0.067,Emil Forsberg,שבדיה,0,1,9,0,M,פולין,1.8399999999999999,1.08,1.4400000000000002,0.6,0.18,1.3816534541336354,1.1280214861235454,"(1, 1)",2.6922083805209516
גוסטב סוונסון,1,44,0,0,0.0,5.1,0.125,0.063,0.0,0.0,0.0,Gustav Svensson,שבדיה,0,0,4,0,M,פולין,1.8399999999999999,1.08,1.4400000000000002,0.6,0.18,1.3816534541336354,1.1280214861235454,"(1, 1)",0.0
ינס קאיוסטה,0,3,0,0,0.0,6.34,0.0,0.004,0.0,0.0,0.0,Jens Cajuste,שבדיה,0,0,4,0,M,פולין,1.8399999999999999,1.08,1.4400000000000002,0.6,0.18,1.3816534541336354,1.1280214861235454,"(1, 1)",0.0
קן סמה,0,2,0,0,0.0,6.15,0.0,0.003,0.0,0.0,0.0,Ken Sema,שבדיה,0,0,6,0,M,פולין,1.8399999999999999,1.08,1.4400000000000002,0.6,0.18,1.3816534541336354,1.1280214861235454,"(1, 1)",0.0
כריסטופר אולסון,8,698,0,0,0.5,6.58,1.0,1.0,0.0,0.0,0.0,Kristoffer Olsson,שבדיה,0,1,4,0,M,פולין,1.8399999999999999,1.08,1.4400000000000002,0.6,0.18,1.3816534541336354,1.1280214861235454,"(1, 1)",2.0
מתיאס סוואנברג,0,29,0,0,0.5,6.11,0.0,0.042,0.0,0.0,0.0,Mattias Svanberg,שבדיה,0,0,5,0,M,פולין,1.8399999999999999,1.08,1.4400000000000002,0.6,0.18,1.3816534541336354,1.1280214861235454,"(1, 1)",0.0
סבסטיאן לארסון,5,436,1,1,0.85,6.85,0.625,0.625,0.111,0.167,0.133,Sebastian Larsson,שבדיה,1,1,5,0,M,פולין,1.8399999999999999,1.08,1.4400000000000002,0.6,0.18,1.3816534541336354,1.1280214861235454,"(1, 1)",4.9190260475651195
ויקטור קלאסון,4,354,2,0,1.0,6.955,0.5,0.507,0.222,0.0,0.133,Viktor Claesson,שבדיה,0,0,7,0,M,פולין,1.8399999999999999,1.08,1.4400000000000002,0.6,0.18,1.3816534541336354,1.1280214861235454,"(1, 1)",0.0
אלסנדרו שוף,1,103,1,0,1.5,6.91,0.111,0.129,0.071,0.0,0.04,Alessandro Schöpf,אוסטריה,0,0,5,0,M,אוקראינה,1.52,1.08,1.7000000000000002,0.6,0.02799999999999997,1.0796496231411694,1.365154193675113,"(1, 1)",0.0
כריסטוף באומגרטנר,7,616,2,2,3.25,7.52,0.778,0.774,0.143,0.182,0.16,Christoph Baumgartner,אוסטריה,0,1,7,0,M,אוקראינה,1.52,1.08,1.7000000000000002,0.6,0.02799999999999997,1.0796496231411694,1.365154193675113,"(1, 1)",3.3614381747810147
דויד אלאבה,7,604,0,1,1.3,6.965,0.778,0.759,0.0,0.091,0.04,David Alaba,אוסטריה,0,1,8,0,M,אוקראינה,1.52,1.08,1.7000000000000002,0.6,0.02799999999999997,1.0796496231411694,1.365154193675113,"(1, 1)",2.2947443471175393
פלוריאן גריליץ',3,274,0,0,0.5,6.71,0.333,0.344,0.0,0.0,0.0,Florian Grillitsch,אוסטריה,0,0,5,0,M,אוקראינה,1.52,1.08,1.7000000000000002,0.6,0.02799999999999997,1.0796496231411694,1.365154193675113,"(1, 1)",0.0
יוליאן באומגרטלינגר,5,399,0,0,0.3,6.53,0.556,0.501,0.0,0.0,0.0,Julian Baumgartlinger,אוסטריה,0,0,5,0,M,אוקראינה,1.52,1.08,1.7000000000000002,0.6,0.02799999999999997,1.0796496231411694,1.365154193675113,"(1, 1)",0.0
לואיס שאוב,1,119,1,0,0.75,6.785,0.111,0.149,0.071,0.0,0.04,Louis Schaub,אוסטריה,0,0,6,0,M,אוקראינה,1.52,1.08,1.7000000000000002,0.6,0.02799999999999997,1.0796496231411694,1.365154193675113,"(1, 1)",0.0
מרסל זביצר,6,540,1,0,3.25,6.73,0.667,0.678,0.071,0.0,0.04,Marcel Sabitzer,אוסטריה,1,1,8,0,M,אוקראינה,1.52,1.08,1.7000000000000002,0.6,0.02799999999999997,1.0796496231411694,1.365154193675113,"(1, 1)",3.8432756162151156
שטפן אילזנקר,7,596,0,0,0.55,6.76,0.778,0.749,0.0,0.0,0.0,Stefan Ilsanker,אוסטריה,0,1,5,0,M,אוקראינה,1.52,1.08,1.7000000000000002,0.6,0.02799999999999997,1.0796496231411694,1.365154193675113,"(1, 1)",2.0
ולנטינו לזארו,0,25,0,0,0.0,5.92,0.0,0.031,0.0,0.0,0.0,Valentino Lazaro,אוסטריה,0,0,5,0,M,אוקראינה,1.52,1.08,1.7000000000000002,0.6,0.02799999999999997,1.0796496231411694,1.365154193675113,"(1, 1)",0.0
קסאבר שלאגר,8,680,0,0,0.85,6.295,0.889,0.854,0.0,0.0,0.0,Xaver Schlager,אוסטריה,0,1,5,0,M,אוקראינה,1.52,1.08,1.7000000000000002,0.6,0.02799999999999997,1.0796496231411694,1.365154193675113,"(1, 1)",2.0
אלכסנדר גולובין,3,229,0,0,1.0,7.37,0.375,0.322,0.0,0.0,0.0,Aleksandr Golovin,רוסיה,0,0,7,0,M,דנמרק,2.0,0.96,2.3000000000000003,0.8999999999999999,-0.38,1.1627906976744184,2.164674634794157,"(1, 2)",0.0
אלכסיי איאונוב,5,370,0,0,0.5,5.815,0.625,0.52,0.0,0.0,0.0,Aleksey Ionov,רוסיה,0,1,5,0,M,דנמרק,2.0,0.96,2.3000000000000003,0.8999999999999999,-0.38,1.1627906976744184,2.164674634794157,"(1, 2)",2.0
אלכסיי מירנצ'וק,2,231,0,1,0.25,6.57,0.25,0.325,0.0,0.091,0.038,Aleksey Miranchuk,רוסיה,0,0,7,0,M,דנמרק,2.0,0.96,2.3000000000000003,0.8999999999999999,-0.38,1.1627906976744184,2.164674634794157,"(1, 2)",0.0
אנדריי מוסטובוי,0,132,0,0,0.35,6.065,0.0,0.186,0.0,0.0,0.0,Andrey Mostovoy,רוסיה,0,0,5,0,M,דנמרק,2.0,0.96,2.3000000000000003,0.8999999999999999,-0.38,1.1627906976744184,2.164674634794157,"(1, 2)",0.0
דאלר קוזיאייב,8,599,1,3,0.9,6.97,1.0,0.842,0.067,0.273,0.154,Daler Kuzyaev,רוסיה,0,1,5,0,M,דנמרק,2.0,0.96,2.3000000000000003,0.8999999999999999,-0.38,1.1627906976744184,2.164674634794157,"(1, 2)",3.341860465116279
דניל פומין,1,69,0,1,1.0,6.56,0.125,0.097,0.0,0.091,0.038,Daniil Fomin,רוסיה,0,0,3,0,M,דנמרק,2.0,0.96,2.3000000000000003,0.8999999999999999,-0.38,1.1627906976744184,2.164674634794157,"(1, 2)",0.0
דניס צ'רישב,1,86,1,0,1.7,6.17,0.125,0.121,0.067,0.0,0.038,Denis Cheryshev,רוסיה,0,0,6,0,M,דנמרק,2.0,0.96,2.3000000000000003,0.8999999999999999,-0.38,1.1627906976744184,2.164674634794157,"(1, 2)",0.0
מגומד אוזדויב,8,711,1,0,0.75,6.86,1.0,1.0,0.067,0.0,0.038,Magomed Ozdoev,רוסיה,0,1,5,0,M,דנמרק,2.0,0.96,2.3000000000000003,0.8999999999999999,-0.38,1.1627906976744184,2.164674634794157,"(1, 2)",2.38953488372093
מקסים מוחין,0,4,0,0,0.0,6.06,0.0,0.006,0.0,0.0,0.0,Maksim Mukhin,רוסיה,0,0,3,0,M,דנמרק,2.0,0.96,2.3000000000000003,0.8999999999999999,-0.38,1.1627906976744184,2.164674634794157,"(1, 2)",0.0
ריפאט ז'מאלטדינוב,2,177,0,0,0.3,6.37,0.25,0.249,0.0,0.0,0.0,Rifat Zhemaletdinov,רוסיה,0,0,5,0,M,דנמרק,2.0,0.96,2.3000000000000003,0.8999999999999999,-0.38,1.1627906976744184,2.164674634794157,"(1, 2)",0.0
רומן זובנין,5,439,0,2,1.0,7.01,0.625,0.617,0.0,0.182,0.077,Roman Zobnin,רוסיה,0,1,5,0,M,דנמרק,2.0,0.96,2.3000000000000003,0.8999999999999999,-0.38,1.1627906976744184,2.164674634794157,"(1, 2)",2.6348837209302323
אלכס קראל,5,437,0,0,1.0,6.8,0.714,0.694,0.0,0.0,0.0,Alex Kral,צ`כיה,0,1,3,0,M,אנגליה,1.3,1.65,3.7,0.8999999999999999,-0.436,0.8570983325541531,3.7329053865475856,"(0, 3)",2.0
אנטונין באראק,2,148,1,0,0.35,6.445,0.286,0.235,0.067,0.0,0.037,Antonin Barak,צ`כיה,0,0,6,0,M,אנגליה,1.3,1.65,3.7,0.8999999999999999,-0.436,0.8570983325541531,3.7329053865475856,"(0, 3)",0.0
יאקוב יאנקטו,6,432,1,3,2.65,7.025,0.857,0.686,0.067,0.25,0.148,Jakub Jankto,צ`כיה,0,1,6,0,M,אנגליה,1.3,1.65,3.7,0.8999999999999999,-0.436,0.8570983325541531,3.7329053865475856,"(0, 3)",2.929951690821256
יאקוב פשק,1,76,1,0,3.0,7.18,0.143,0.121,0.067,0.0,0.037,Jakub Pesek,צ`כיה,0,0,4,0,M,אנגליה,1.3,1.65,3.7,0.8999999999999999,-0.436,0.8570983325541531,3.7329053865475856,"(0, 3)",0.0
לוקאס מאסופוסט,5,389,0,0,0.35,6.395,0.714,0.617,0.0,0.0,0.0,Lukas Masopust,צ`כיה,0,1,4,0,M,אנגליה,1.3,1.65,3.7,0.8999999999999999,-0.436,0.8570983325541531,3.7329053865475856,"(0, 3)",2.0
פטר שבצ'יק,0,51,0,0,0.0,6.13,0.0,0.081,0.0,0.0,0.0,Petr Sevcik,צ`כיה,0,0,3,0,M,אנגליה,1.3,1.65,3.7,0.8999999999999999,-0.436,0.8570983325541531,3.7329053865475856,"(0, 3)",0.0
תומאש סוצ'ק,7,630,4,0,1.9,7.745,1.0,1.0,0.267,0.0,0.148,Tomas Soucek,צ`כיה,0,1,7,0,M,אנגליה,1.3,1.65,3.7,0.8999999999999999,-0.436,0.8570983325541531,3.7329053865475856,"(0, 3)",3.144226273959794
תומאש הולש,3,247,0,0,0.65,6.44,0.429,0.392,0.0,0.0,0.0,Tomás Holes,צ`כיה,0,0,4,0,M,אנגליה,1.3,1.65,3.7,0.8999999999999999,-0.436,0.8570983325541531,3.7329053865475856,"(0, 3)",0.0
ולדימיר דארידה,7,624,1,3,1.65,7.36,1.0,0.99,0.067,0.25,0.148,Vladimír Darida,צ`כיה,1,1,6,0,M,אנגליה,1.3,1.65,3.7,0.8999999999999999,-0.436,0.8570983325541531,3.7329053865475856,"(0, 3)",4.389951690821256
ארון ראמזי,1,90,0,0,3.0,6.7,0.125,0.125,0.0,0.0,0.0,Aaron Ramsey,וויילס,0,0,7,0,M,איטליה,1.0,0.8999999999999999,2.9600000000000004,0.48,-0.48300000000000004,0.5631873358955819,2.8132060345455874,"(0, 2)",0.0
דניאל ג'יימס,8,670,2,2,1.6,7.035,1.0,0.931,0.222,0.222,0.222,Daniel James,וויילס,0,1,6,0,M,איטליה,1.0,0.8999999999999999,2.9600000000000004,0.48,-0.48300000000000004,0.5631873358955819,2.8132060345455874,"(0, 2)",3.000220708550554
דייויד ברוקס,2,178,1,0,1.5,6.73,0.25,0.247,0.111,0.0,0.056,David Brooks,וויילס,0,0,6,0,M,איטליה,1.0,0.8999999999999999,2.9600000000000004,0.48,-0.48300000000000004,0.5631873358955819,2.8132060345455874,"(0, 2)",0.0
דילן לוויט,1,131,0,0,0.0,6.43,0.125,0.182,0.0,0.0,0.0,Dylan Levitt,וויילס,0,0,3,0,M,איטליה,1.0,0.8999999999999999,2.9600000000000004,0.48,-0.48300000000000004,0.5631873358955819,2.8132060345455874,"(0, 2)",0.0
אית'ן אמפאדו,8,720,0,0,0.0,6.805,1.0,1.0,0.0,0.0,0.0,Ethan Ampadu,וויילס,0,1,4,0,M,איטליה,1.0,0.8999999999999999,2.9600000000000004,0.48,-0.48300000000000004,0.5631873358955819,2.8132060345455874,"(0, 2)",2.0
הארי ווילסון,5,415,2,0,1.0,6.665,0.625,0.576,0.222,0.0,0.111,Harry Wilson,וויילס,0,1,7,0,M,איטליה,1.0,0.8999999999999999,2.9600000000000004,0.48,-0.48300000000000004,0.5631873358955819,2.8132060345455874,"(0, 2)",2.6251379428440957
ג'ו אלן,1,8,0,0,0.0,6.15,0.125,0.011,0.0,0.0,0.0,Joe Allen,וויילס,0,0,4,0,M,איטליה,1.0,0.8999999999999999,2.9600000000000004,0.48,-0.48300000000000004,0.5631873358955819,2.8132060345455874,"(0, 2)",0.0
ג'ו מורל,6,622,0,1,0.2,6.755,0.75,0.864,0.0,0.111,0.056,Joe Morrell,וויילס,0,1,4,0,M,איטליה,1.0,0.8999999999999999,2.9600000000000004,0.48,-0.48300000000000004,0.5631873358955819,2.8132060345455874,"(0, 2)",2.1875413828532286
ג'ונתן וויליאמס,1,106,1,1,0.15,6.645,0.125,0.147,0.111,0.111,0.111,Jonathan Williams,וויילס,0,0,5,0,M,איטליה,1.0,0.8999999999999999,2.9600000000000004,0.48,-0.48300000000000004,0.5631873358955819,2.8132060345455874,"(0, 2)",0.0
מתיו סמית',3,229,0,0,0.0,6.56,0.375,0.318,0.0,0.0,0.0,Matthew Smith,וויילס,0,0,3,0,M,איטליה,1.0,0.8999999999999999,2.9600000000000004,0.48,-0.48300000000000004,0.5631873358955819,2.8132060345455874,"(0, 2)",0.0
קאלום מקרגור,5,465,0,0,0.65,6.7,0.625,0.646,0.0,0.0,0.0,Callum McGregor,סקוטלנד,0,1,4,0,M,קרואטיה,1.1333333333333362,2.000000000000004,1.7000000000000002,1.05,-0.36800000000000005,0.8809446955024758,2.4316508937960073,"(0, 2)",2.0
ג'יימס פורסט,1,90,0,0,1.0,6.3,0.125,0.125,0.0,0.0,0.0,James Forrest,סקוטלנד,0,0,6,0,M,קרואטיה,1.1333333333333362,2.000000000000004,1.7000000000000002,1.05,-0.36800000000000005,0.8809446955024758,2.4316508937960073,"(0, 2)",0.0
ג'ון פלק,2,160,0,0,0.0,6.375,0.25,0.222,0.0,0.0,0.0,John Fleck,סקוטלנד,0,0,3,0,M,קרואטיה,1.1333333333333362,2.000000000000004,1.7000000000000002,1.05,-0.36800000000000005,0.8809446955024758,2.4316508937960073,"(0, 2)",0.0
ג'ון מגין,8,671,3,0,1.45,7.205,1.0,0.932,0.25,0.0,0.136,John McGinn,סקוטלנד,0,1,6,0,M,קרואטיה,1.1333333333333362,2.000000000000004,1.7000000000000002,1.05,-0.36800000000000005,0.8809446955024758,2.4316508937960073,"(0, 2)",3.1011808693780947
קווין ניסבט,0,22,0,0,0.0,5.96,0.0,0.031,0.0,0.0,0.0,Kevin Nisbet,סקוטלנד,0,0,5,0,M,קרואטיה,1.1333333333333362,2.000000000000004,1.7000000000000002,1.05,-0.36800000000000005,0.8809446955024758,2.4316508937960073,"(0, 2)",0.0
ריאן פרייזר,4,320,3,0,1.75,7.175,0.5,0.444,0.25,0.0,0.136,Ryan Fraser,סקוטלנד,0,0,5,0,M,קרואטיה,1.1333333333333362,2.000000000000004,1.7000000000000002,1.05,-0.36800000000000005,0.8809446955024758,2.4316508937960073,"(0, 2)",0.0
